year,to_country_id,to_country,performer,song,place_contest,sf_num,running_final,running_sf,place_final,points_final,place_sf,points_sf,points_tele_final,points_jury_final,points_tele_sf,points_jury_sf,composers,lyricists,lyrics,youtube_url,yt_views,yt_video_id,lastfm_playcount,lastfm_listeners
2004,is,Iceland,Jónsi,Heaven,19.0,,17.0,,19.0,16.0,,,,,,,Sveinn Rúnar Sigurðsson,Magnús Þór Sigmundsson,"Heaven\n\nI still miss you and it makes me feel blue\nAnd I'm lost without those colours of you\nI can't think straight, I just wanna be\nWherever you are when you're not here with me\n\nBlend with my blue, those colours of you\nPlease help me see it through, oh...\nThis journey I must take alone\nSo just blend your colours with my blue\n\nI lay down and cry, and the rivers are dry\nOh... to unveil my heart when you kiss me goodbye\nAnd when you set sail, fair winds all the way\nSo farewell, that's all I can say\n\nMmm... blend with my blue, the colours of you\nOh... please help me see it through, oh...\nThis journey I must take alone\nOh... so just blend your colours with my blue\n\nAnd I know I'll find my love tonight\nI can feel you reachin' out\nI got this feeling deep inside\nIt's in my head, it's in my heаrt\n\nI know your love tonight\nAnd I know you'll be by my side\nI know you'll help me to see it through\nOh... blend your colourѕ with my blue",https://youtube.com/watch?v=fe5Sql0wKJI,88061.0,fe5Sql0wKJI,8673.0,1869.0
2004,ie,Ireland,Chris Doran,If My World Stopped Turning,22.0,,18.0,,22.0,7.0,,,,,,,Bryan McFadden,Jonathan Shorten,"If My World Stopped Turning\n\nI can see my future\nWhen I'm looking in your eyes\nAnd I can sense security\nJust by you bein' in my life\n\nI hear a voice inside my head\nSay you're an angel in disguise\nWithout you I feel hopeless\nWithout you I'm deprived\n\nI wish I could describe it\nAll the love I feel inside\nMaybe I can find the words\nThat will make you realise\n\nMy life seems near perfect\nWhen I've got you in my arms\n'Cause that's when I feel wholesome\nThat's when I'm with you\n\nAnd if my world stopped turning in the morning\nAnd if God should take this all away\nIf it all should stop without a warning\nThen I would still stand tall\n'Cause behind it all\nYou're the one who's made a winner out of me\n\nAll day I long to touch you\nAnd it comes as a surprise\nThat we spent so long apart\nEven more than I survived\n\nNow, if I'm speaking frankly\nThere's only one thing I can say\nIt's that I'm fallin' for you, baby\nFallin' further every day\n\nAnd if my world stopped turning in the morning\nAnd if God should take this all away\nIf it all should stop without a warning\nThen I would still stand tall\n'Cause behind it all\nYou're the one who's made a winner out of me\n\n(If my world stopped) turning in the morning\nIn the morning\n(And if God) should take this all away\nIf it all should stop without a warning\nThen I would still stand tall\n'Cause behind it all\nYou're the one who'ѕ made а winner out of me",https://youtube.com/watch?v=DpHuREDD798,96737.0,DpHuREDD798,9036.0,1591.0
2004,il,Israel,David D'or,Le'ha'amin,25.0,,,,,,,,,,,,David D'or;Ofer Meiri,David D'or,"Le'ha'amin\n\nLalalala… lalala lala…\nLalala lala… lalala la…\n\nLeha'amin\nLeha'amin bechol hatov sheba'olam haze\nLeha'amin\nLeha'amin sheyesh sikui od la'olam haze\n\nLeha'amin ba'ahava\nShelo avda lanu tikva\nLeha'amin\n\nTo have a dream\nTo have a dream that maybe one day\nWe can find the way\nTo have a dream\nTo have a dream that people help each other\nOn a cloudy day\n\nTo have a dream of you and me\nLiving together, feeling free\nTo have a dream of love\n\nTo have a dream\nTo have a dream\n\nLeha'amin\nLeha'amin bechol hatov sheba'olam haze\nI do believe\nI do believe that maybe one day\nWe can find the way\n\nI do believe that love will rise\nAnd shine again before our eyes\nI ѕtill believe in life\n\nLeha'amin\nLeha'amin\nLeha'amin\nLeha'amin\nLeha'аmin",https://youtube.com/watch?v=3So9U2yyrko,9448.0,3So9U2yyrko,56.0,9.0
2004,lv,Latvia,Fomins & Kleins,Dziesma par laimi,31.0,,,,,,,,,,,,Tomass Kleins,Guntars Račs,"Dziesma par laimi\n\nNa na na…\n\nKad nav vairs nekā, es domāju tā\nMan paliek vēl dziesma ko nodziedāt tev\nPar laimi, ko liet, Par ceļu, ko iet\nKā vilcieni projām pa metāla sliedēm\n\nUz tālajām pieturām Ziemeļpolā\nKur brīvība dzīvo, bet vairāk nekā\nIk reizi, kad tālumā brīnumu jūt\nEs vēlos vēl tuvāk tev būt\n\nNekā, kad nav vairs nekā\nEs vēlos tev nodziedāt dziesmu par laimi\nKas nāk, kas negaidot nāk\nUn paņem aiz rokas mūs\nDziesma par laimi, kas būs\n\nKad nav vairs nekā, es domāju tā\nMan paliek vēl debesīs skrejošais vējš\nUn saule, kas riet, tālie ceļi ko iet\nPār septiņiem kalniem un deviņām jūrām\n\nUz siltajām zemēm kā gājputni jau\nTur viss ir kā sapnī, bet tevis tur nav\nIk reizi, kad tālumā brīnumu jūt\nEs vēlos vēl tuvāk tev būt\n\nNekā, kad nav vairs nekā\nEs vēlos tev nodziedāt dziesmu par laimi\nKas nāk, kas negaidot nāk\nUn paņem aiz rokas mūs\nDziesma par laimi, kas būs\n\nHey…\nNa na na…\n\nNekā, kad nav vairs nekā\nEs vēlos tev nodziedāt dziesmu par laimi\nKas nāk, kas negaidot nāk\nUn paņem aiz rokas mūs\nDziesma par laimi, kas būs\n\nNekā, kad nav vairs nekā\nEs vēlos tev nodziedāt dziesmu par laimi\nKas nāk, kas negaidot nāk\nUn paņem aiz rokas mūs\nDziesma kas būs\nDziesma par laimi, kаs būѕ",https://youtube.com/watch?v=Nok82rVImbw,7336.0,Nok82rVImbw,7617.0,1362.0
2004,lt,Lithuania,Linas ir Simona,What's Happened To Your Love,30.0,,,,,,,,,,,,Linas Adomaitis;Michalis Antoniou,Camden-MS,"What's Happened To Your Love\n\nWhat's happened to your love?\nWhat's happened to my love?\nWe've been together for so long\nBut now the feeling's gone\n\nWhat's happened to your love?\nWhat's happened to my love?\nWe've been together for so long\nBut now the feeling's gone\nBut now the feeling's gone\n\nCould you give me one more try?\nI will never make you cry\nYes, I've made mistakes before\nGive your hand, let's go for more\n\nOh baby, you came back again\nYour eyes are shining like a flame\nI thought that I forgot your touch\nBut now I love you so much\n\nWhat's happened to your love?\nWhat's happened to my love?\nWe've been together for so long\nBut now the feeling's gone\n\nWhat's happened to your love?\nWhat's happened to my love?\nWe've been together for so long\nBut now the feeling's gone\nBut now the feeling's gone\n\nI do remember your first words\nSilence breaking down my heart\nI wanna dream about sky blue\nIf I can, darling, stay with you\n\nLet's walk, we did it for the first time\nAlong the wavy sea shoreline\nPlease smile, you always did to me, and just to me\nOh baby, tell, what do you feel?\n\nWhat's happened to your love?\nWhat's happened to my love?\nWe've been together for so long\nBut now the feeling's gone\n\nWhat's happened to your love?\nWhat's hаppened to my love?\nWe've been together for so long\nBut now the feeling's gone\nBut now the feeling'ѕ gone",https://youtube.com/watch?v=SluA9eXQtJQ,6210.0,SluA9eXQtJQ,78.0,17.0
2004,mt,Malta,Julie & Ludwig,On ... off again,12.0,,6.0,,12.0,50.0,,,,,,,Philip Vella,Gerard James Borg,"On again... off again\n\nLook at me, I need some attention\nI'm a girl of serious intention\nJust like a butterfly\nMy wings can take me high\nTo touch your piece of sky\n\nThough I can fly away\nPlay cool, or run away\nI choose to hold your love\nMore than one night\n\nYou're everything and nothing in one\n(What do you mean?)\nOur love goes from the north to the south\n(I disagree)\nI just can't understand anymore\nWhat we have in common\n\nOn again, off again\nLike the rhythm of rain\nWe need to decide\nFind an end to this game\nSuch wonderful times\nMany natural highs\nLove is a flame that we can never tame\nOn again, off again\n\nWhy, oh why can't I live without you?\nHow, oh how do I reach inside you?\nMy love is justified\nI simply had enough\nI want you by my side\n\nAm I your fantasy?\nMystery? Or destiny?\nDo you take me for a ride?\nPlease, tell me now\n\nYou're the air, you're the love that I breathe\n(That sounds so good)\nYou're the magic that flows from within\n(I feel that too)\nWe come close, then we move far away\nCan't we stay together?\n\nOn again, off again\nLike the rhythm of rain\nWe need to decide\nFind an end to this game\nSuch wonderful times\nMany natural highs\nLove is a flame that we can never tame\nOn again, off again\n\nThere's a river between us\nAnd I need you to come across\nReach out for my heart\nKeep this feeling so alive\nLove grows, we survive\n\nOn again, off again\nLike the rhythm of rain\nWe need to decide\nFind an end to this game\nSuch wonderful times\nMany natural highs\nLove is a flame that we can never tame\nOn again, off again\n\nOff again, on again\nLike a flickering flame\nThat dies in the wind\nAnd lights up again\nSuch wonderful times\nMany natural highs\nLove iѕ a flame we can never tame\nOn again, off again\n\nOn again, off agаin",https://youtube.com/watch?v=hbKBo7QhwcI,278311.0,hbKBo7QhwcI,,
2004,mc,Monaco,Maryon,Notre planète,33.0,,,,,,,,,,,,Phil Bosco,Patrick Sassier;Phil Bosco,"Notre planète\n\nPrenez soin de notre planète\nIl y a tant de choses à sauver\nLa folie des hommes, les tempêtes l'ont abîmé\n\nOoh ah oh… oh… ooh oh…\n\nQui se souvient de rivages vierges\nEt des paradis blancs?\nQui se souvient des océans bleus\nDes baleines et leurs chants?\n\nDans ce monde où plus rien n'est sacré\nSi loin de nos valeurs\nAvant que le désert n'efface\nNos rêves de couleurs\n\nPrenez soin de notre planète\nIl y a tant de choses à sauver\nQue la folie des hommes s'arrête\nQue nos enfants puissent rêver\n\nLes yeux tournés vers les étoiles\nLeurs mains tendues vers le ciel\nQue les vents emportent leurs voiles\nQue nos pas guident leurs ailes\n\nOoh ah whoa…\n\nOn a construit des prisons de verre\nSur des forêts de cendres\nOn a transformé notre univers\nSans chercher à comprendre\n\nSur nos plages coule de l'encre\nC'est le sang de la terre\nQue les hommes qui nous commandent\nEntendent nos prières\n\nNous, on rêve d'un paradis sur terre\nOh… on rêve\n\nLes yeux tournés vers les étoiles\nLeurs mains tendues vers le ciel\nQue les vents emportent leurs voiles\nQue nos pas guident leurs ailes\n\nPrenez ѕoin de notre plаnète",https://youtube.com/watch?v=I9iRRVcuWak,22169.0,I9iRRVcuWak,2877.0,438.0
2004,nl,Netherlands,Re-union,Without You,20.0,,7.0,,20.0,11.0,,,,,,,Ed van Otterdijk,Angeline van Otterdijk,"Without You\n\nOoh… (ooh…)\nOoh…\nOoh… (ooh…)\nOoh… (ooh yeah)\n\nI spent my life in search for you\nNot knowing what to find\nStill wonder how did I pull through\nWithout you on my mind\n\nFriends tell me you're no good for me\nI'll show them all they're wrong\n'Cause you are everything to me\nIt never felt so strong\n\nWithout you…\nNothing can turn out right\nI lie awake all night\nWithout you…\nI keep calling your name\nMy life can never be the same\n\nYou are a miracle to me\nYour face I can't forget (face I can't forget)\nI just feel we are bound to be\nFrom the moment that we met\n\nI've been waiting for someone like you\nNow you've come my way\nSometimes I can't believe it's true\nI hope you're here to stay\n\nWithout you…\nNothing can turn out right\nI lie awake all night\nOh yeah, without you…\nI keep calling your name\nMy life can never be the same\nOh yeah\n\nListen to this heart of mine\nIt's filled with dear desire\nFor you're the kind I tried so long to find\nYou set my soul on fire\n\nWithout you…\nNothing can turn out right\nI lie awake all night\nOh yeah, without you…\nI keep calling your name\nMy life can never be the ѕame\nOh yeah\n\nWithout you…\nI lie awake all night\nOh, I keep cаlling you\nWithout you…\nWithout you",https://youtube.com/watch?v=phHQrLvEBUU,56150.0,phHQrLvEBUU,5940.0,1150.0
2004,mk,North Macedonia,Toše Proeski,Life,14.0,,15.0,,14.0,47.0,,,,,,,Jovan Jovanov,Ilija Nikolovski,"Life\n\nI saw my ID and it wasn't me\nIt was someone else's identity\nWhy do I need to prove myself\nAnd who is the judge of my sanity?\n\nRoaming through my old emotions\nI find new feelings of misery\nI bet with my soul to get back the truth\nWhere I will face reality\n\nLife is a book and you gotta read it\nLife is a story and you gotta tell it\nLife is a song and you gotta sing it\nYou've got to know how to live it\n\nLife is a book and you gotta read it\nLife is a story and you gotta tell it\nLife is a song and you gotta sing it\nYou've got to know how to live it\n\nWalking around, some thoughts on my mind\nI search for a place where I'll be free\nFrom all that is said and all that's been done\nIt'll be hard to find it inside of me\n\nLife is a book and you gotta read it\nLife is a story and you gotta tell it\nLife is a song and you gotta sing it\nYou've got to know how to live it\n\n(Life is a book and you gotta read it)\nOh… life is a story and you gotta tell it\nLife is a song and you gotta sing it\nYou've got to know how to live it\n\nI know that I've gotta try\nNo one can see me cry\nI can't take it anymore\nI must find a way to let myself go, yeah\n\nOh yeah\n(Life is a… life is… life is…)\n(Life is a… life is… life is…)\nIt's true, you know it, don't you?\n\nLife is a book and you gotta read it\nLife is a story and you gotta tell it\nLife is a song and you gotta sing it\nYou've got to know how to live it\n\n(Life is a book and you gotta read it)\nLife is a story and you gotta tell it\nLife is a song and you gotta sing it\nYou've got to know how to live it\n\n(Life is a book and you gotta read it)\nLife is a story and you gotta tell it\nLife is a song and you gottа ѕing it\nYou've got to know how to live it",https://youtube.com/watch?v=5_NX0usepUI,722276.0,5_NX0usepUI,18384.0,3058.0
2004,no,Norway,Knut Anders Sørum,High,24.0,,3.0,,24.0,3.0,,,,,,,Lars Andersson;Thomas Thörnholm,Dan Attlerud,"High\n\nI have tried every way\nTo get to the heart of your soul\n'Cause everything that you deny\nCould be there if you let me know\nI wanna heal every wound in you\nTo finally make you believe\n\nHigh, over the rain\nThere's still a sun that could ease all your pain\nI always try holding your heart\nBringing you high\n\nTry to make you see the light\nWhen sorrow grows deep in your mind\nAnd seize the day, not asking why\nThere is so much for you to find\nI wanna bring you the wings to fly\nTo never be broken again\n\nOh… high (high), over the rain (over the rain)\nThere's still a sun that could ease all your pain (ease all your pain)\nI always try (try), holding your heart (holding your heart)\nBringing you high (bringing you so high)\n\nI just wanna open your closing mind\nYour life can't be worth all your sacrifice\nThere is a light over you\nPlease let it through (let it through)\n\nHigh (high), over the rain (over the rain)\nThere's still a sun that could ease all your pain (ease all your pain)\nI always try (try), holding your heart (holding your heart)\nBringing you high (bringing you high)\nOh… (bringing you high)\n\nHigh (high), over the rain (over the rain)\nThere's still a sun that could ease all your pain (ease all your pain)\nI alwayѕ try (try), holding your heart (holding your heаrt)\nBringing you high (bringing you high)\nBringing you high",https://youtube.com/watch?v=1_0JT8ne6_0,99729.0,1_0JT8ne6_0,6111.0,882.0
2004,pl,Poland,Blue Cafe,Love Song,17.0,,19.0,,17.0,27.0,,,,,,,Paweł Rurak-Sokal,Tatiana Okupnik,"Love Song\n\nEvery day (Every day)\nI feel I need somebody\nEvery night (Every night)\nI wanna feel your body\nEvery day (Every day)\nI can not wait\nEvery night (Every night)\nI sing this way\n\nSweet song, love song\nSweet song, wanna give you this song\nSweet song, love song\nSweet song\n\nEvery day (Every day)\nI wanna love somebody\nEvery night (Every night)\nI feel I need your body\nEvery day (Every day)\nI feel the same\nEvery night (Every night)\nI sing this way\n\nSweet song, love song\nSweet song, wanna give you this song\nSweet song, love song\nSweet song\n(Uno, dos, tres, cuatro)\n\nTe quiero como eres\nQuiero ser tu muchacha\nTú me das alegría\nDe sentirme muchacha\nTe busco en la mañana\nPorque soy tu muchacha\n(Oh…)\n\nSweet song, love song\nSweet song, wanna give you this song\nSweet song, love song\nSweet song\n(Yo te quiero, sí, mi muchacha)\n\nSweet song, love song\nSweet song, love song\nSweet song, love song\nSweet song\n\nSweet song, love song\nSweet song, wannа give you this song\nSweet song, love song\nSweet ѕong",https://youtube.com/watch?v=kWS-S53Zsio,316128.0,kWS-S53Zsio,12471.0,4374.0
2004,pt,Portugal,Sofia Vitória,Foi magia,,0.0,,7.0,,,15.0,38.0,,,,,,,,https://www.youtube.com/watch?v=p_Ke8LAPcyU,7526.0,p_Ke8LAPcyU,2529.0,368.0
2004,ro,Romania,Sanda Ladosi,I Admit,18.0,,23.0,,18.0,18.0,,,,,,,George Popa,Irina Gligor,"I Admit\n\nAs in a dream, love appeared\nSwept me away and made me lose control like never before\nAs in a dream, love touched me\nI felt how it touched the bottom of my very soul\n\nNow I know I find the key to my heart\nI just hope this ain't a dream and that you are reality\n\nI admit I fell for you so badly\nAnd I admit you make my senses wild\nI know sometimes I am looking foolish, I admit, I admit\nI'll be your fool as long as you are mine, yes mine, just mine\n\nIt's good to be in love\nIt makes you touch the sky a thousand times or more\nIt's good to admit\nThat my heart starts to race when you walk through that door\n\nNow I know you are the key to my heart\nJust hope you're not a dream and that you'll be my everything\n\nI admit I fell for you so badly\nAnd I admit you make my senses wild\nI know sometimes I am looking foolish, I admit, I admit\nI'll be your fool as long as you are mine, yes mine, just mine\n\nI admit I fell for you so badly, and I feel so good\nAnd I admit you make my senses wild\nI know sometimes I might act and look foolish, I admit, I admit\nI'll be your fool as long as you are mine, yes mine, just mine\n\nJust mine\nYou make me shine\nYou are the light in my life\n\nI admit I fell for you so badly, and I feel so good\nAnd I admit you make my senses wild\nI know sometimes I am looking foolish, I admit, I admit\nI'll be your fool as long as you are mine, yes mine, just mine\n\nI admit I fell for you so badly, and I feel so good\nAnd I admit you make my senses wild, oh yeah\nI know sometimes I might act and look foolish, I admit, I admit\nI'll be your fool as long as you are mine, yes mine, just mine, аll right\nMine, yes mine, just mine\nJuѕt mine",https://youtube.com/watch?v=1QwC2gsmGkA,115345.0,1QwC2gsmGkA,853.0,155.0
2004,ru,Russia,Julia Savicheva,Believe Me,11.0,,14.0,,11.0,67.0,,,,,,,Maxim Fadeev,Brenda Loring,"Believe Me\n\nBelieve me, I just don't care\nIf you look away or stare\nIf you choose to go or stay\nDon't believe me, I pray\n\nIn my head – every day, everywhere – oh, no\nYou and I can talk, and I sound colder\nIn my heart, though I say I don't care\nI just cry and cry on your big shoulder\n\nBelieve me, I just don't care\nIf you look away or stare\nIf you choose to go or stay\nDon't believe me, I pray\n\nBelieve me, I just don't care\nIf you look away or stare\nIf you choose to go or stay\nDon't believe me, I pray\n\nFar away, like the man in the moon, my dear\nYou just wave to me, you're always lying\nEvery face, every voice, every tune\nBrings you back to me, and I start crying\n\nBelieve me, I just don't care\nIf you look away or stare\nIf you choose to go or stay\nDon't believe me, I pray\n\nBelieve me, I just don't care\nIf you look away or stare\nIf you choose to go or stay\nDon't believe me, I pray\n\nBelieve me, I juѕt don't cаre",https://youtube.com/watch?v=Cs76CYGjfIs,686785.0,Cs76CYGjfIs,8130.0,1106.0
2004,cs,Serbia & Montenegro,Željko Joksimović,Lane moje,2.0,,5.0,,2.0,263.0,,,,,,,Željko Joksimović,Leontina Vukomanović,"Lane moje\n\nKad' na te pomislim\nBojim se da te opet zavolim\nU modre usne zarijem zube\nDa pravu bol zaboravim\n\nLane moje, ovih dana\nViše i ne tugujem\nPitam samo da l' si sama\nLjude koje ne čujem\n\nLane moje, noćas kreni\nNije važno bilo s kim\nNađi nekog nalik meni\nDa te barem ne volim\n\n(Nek' neko drugi usne ti ljubi)\n(Da tebe lakše prebolim)\n\nLane moje, ovih dana (Lane moje)\nViše i ne tugujem (Lane moje)\nPitam samo da l' si sama\nLjude koje ne čujem\n\nLane moje, noćas kreni (Lane moje)\nNije važno bilo ѕ' kim\nNađi nekog nalik meni\nDa te barem ne volim\nDа te više ne volim",https://youtube.com/watch?v=lY2lgHzAp8g,132976.0,lY2lgHzAp8g,108202.0,11834.0
2004,si,Slovenia,Platin,Stay Forever,35.0,,,,,,,,,,,,Simon Gomilšek,Diana Lečnik,"Stay Forever\n\nOoh… hey yeah yeah\n\nCome on, let's fly away, girl\nUp on cloud number nine I'd wish to flow\nYou're my most precious pearl\nHmm… waiting for you, that's all I need to know\n\nWait and see how it's gonna be\nHold my hand, just don't let go\nBirds of a feather flock together\nBut time will tell, people say, so\n\nStay forever and ever\nYou will always be my baby\nStay forever, I'll never hurt you\nI won't make you cry, no, no, no\n\nStay forever, no matter what may happen\nDon't give up on me\nDo whatever, I'll never let go\nI will catch your fall\n\nThrough our sunny and dark sides of life\nFeelings like this are made to survive\nWhat the rest of the world thinks doesn't matter\nBecause we know it better\n\nStay forever and ever\nYou will always be my baby\nStay forever, I'll never hurt you\nI won't make you cry, no, no, no\n\nStay forever, no matter what may happen\nDon't give up on me\nDo whatever, I'll never let go\nI will catch your fall\n\nStay forever and ever\nYou will alwayѕ be my baby, baby\nStay forever, I'll never hurt you\nI won't mаke you cry",https://youtube.com/watch?v=Hw9hXHY2Te0,6353.0,Hw9hXHY2Te0,4198.0,651.0
2004,es,Spain,Ramón,Para llenarme de ti,10.0,,1.0,,10.0,87.0,,,,,,,Kike Santander,,"Para llenarme de ti\n\nSe quedó llorando\nLlorando su pena\nY bien sabe que es por ti\nHoy su condena\n\nYo la quise tanto\nEra la sangre en mis venas\nSin saber que eran de otro\nSus lunas llenas\n\nY entre tu amor y su dolor\nHay un lamento\nMe quema a fuego lento\nMe quema a fuego lento\n\nPero mi pecho dijo adiós\nY ahora de nuevo brilla el sol\nPorque tú le has dado fuego a mi corazón\n\nHoy me quedé vacío para llenarme de ti\nY mi refugio será tu cuerpo\nY mi tierra tu vientre de trigo en flor\nHoy me quedé vacío para llenarme de ti\nY mi caricia será tu aliento\nY mi bandera la luz de tu dulce amor\n\nY yo te voy a amar\nHasta el final\nYo te voy a dar\nAy, que todito mi amor\nYo te voy a amar\nCon toda mi piel y mi vida\nTodo por este amor\nPor tu amor\n\nY yo te voy a amar\nTe voy a amar sin medida\nYo te voy a dar\nYo me juego hasta la vida por este amor\nPor este amor\n\nHoy es tan lejana\nComo huella en la arena\nSu recuerdo sabe a sal y a hierbabuena\n\nTú me das la calma\nEn las noches de entrega\nY nadie más podrá borrar\nTu piel de seda\n\nY entre tu amor y su dolor\nHay un lamento\nMe quema a fuego lento\nMe quema a fuego lento\n\nPero mi pecho dijo adiós\nY ahora de nuevo brilla el sol\nPorque tú le has dado fuego a mi corazón\n\nHoy me quedé vacío para llenarme de ti\nAy, mi refugio será tu cuerpo\nY mi tierra tu vientre de trigo en flor\nHoy me quedé vacío para llenarme de ti\nY mi caricia será tu aliento\nY mi bandera la luz de tu dulce amor\nY yo te voy a amar\nTe voy a amar sin medida\nYo te voy a dar\nPara toda la vida\nYo te voy a amar\nCon todo lo que soy\nTodo por este amor\n\nY yo te voy a amar\nTe voy a amar\nYo te voy a dar\nPara toda la vida\nPorque tú le haѕ dado\nFuego a mi corаzón",https://youtube.com/watch?v=V2nGwnq9XAE,569715.0,V2nGwnq9XAE,5145.0,775.0
2004,se,Sweden,Lena Philipsson,It Hurts,5.0,,24.0,,5.0,170.0,,,,,,,Thomas 'Orup' Eriksson,,"It Hurts\n\nNobody but me\nCould know the way I feel\n\nI'm standing on the rooftop\nAnd I'm crying out your name\nI'm looking for an answer\nAnd for somebody to blame\n'Cause even though it's over\nYou linger on my mind, oh\n\nHurts, oh it hurts, really hurts\nIn the middle of the night\nIn the light of the day\nYou know that it hurts\nOh it hurts, really hurts\nAnd I wish I could be stronger\nNo longer afraid\nNobody but me\nCould know the way I feel\nOh it hurts, oh it hurts\n\nI'm trying to forget love\nThe pain I feel inside\nI'm clinging to my pillow\nAnd the tears I cannot hide\nI wish it could be over\nSo I can start anew, oh\n\nHurts, oh it hurts, really hurts\nIn the middle of the night\nIn the light of the day\nYou know that it hurts\nOh it hurts, really hurts\nAnd I wish I could be stronger\nNo longer afraid\nNobody but me\nCould know the way I feel\nOh it hurts, oh\n\nNot easy to remember\nAnd even harder to forget\nWhenever I surrender (whenever I surrender)\nOh, you're always on my mind\n\n(Hurts, oh it hurts, really hurts)\nIn the middle of the night\nIn the light of the day\nYou know that it hurts\nOh it hurts, really hurts\nAnd I wish I could be stronger\nNo longer afraid\nNobody but me\nCould know the wаy I feel\nOh it hurts, ooh it hurts\nI wish I could be stronger\nOh, but it hurtѕ",https://youtube.com/watch?v=na2qDYmm7LM,464767.0,na2qDYmm7LM,39148.0,6679.0
2004,ch,Switzerland,Piero Esteriore & the MusicStars,Celebrate,,0.0,,3.0,,,22.0,0.0,,,,,,,,https://www.youtube.com/watch?v=xZaLGKGbqSo,11586.0,xZaLGKGbqSo,101.0,46.0
2004,tr,Turkey,Athena,For Real,4.0,,22.0,,4.0,195.0,,,,,,,Gökhan Özoğuz;Hakan Özoğuz,,"For Real\n\nOh… come on up, come on up, come on up now\nWhat you doin', what you waitin' for?\nOh… it's time to push it, break it, rush it\nDon't ever let life pass you by\n\nAll I know is you don't want to be part of the crowd\nRealise yourself\n\nYou say it but don't feel it\nWhat you sayin' has no meanin'\nDon't hide your soul\nFor real, I'm for real\nCome on up\n\nI wanna bring you up\nI wanna bring you up\nI wanna bring you up\nI wanna bring you up\nDo you want? Do you want?\nUp, I wanna bring you up, up\nI wanna bring you up\n\nPlease, please, no questions, no answers\nNo more running around in circles\nAre you in? Are you out?\nDo you know your way out?\nLet me take you up in the sky\n\nFor real, I'm for real\nCome on up\n\nI wanna bring you up\nI wanna bring you up\nI wanna bring you up\nI wanna bring you up\nDo you want? Do you want?\nUp, I wanna bring you up, up\nI wanna bring you up\n\nI wanna bring you up\nI wanna bring you up\nI wanna bring you up\nI wanna bring you up\nDo you want? Do you want?\nUp, I wanna bring you up, up\nI wannа bring you…\n\nCome on, come on\nRisin' up now, riѕin' up now",https://youtube.com/watch?v=pipamUl14A4,13952293.0,pipamUl14A4,138548.0,29357.0
2004,ua,Ukraine,Ruslana,Wild Dances,1.0,,10.0,,1.0,280.0,,,,,,,Ruslana Lyzhychko,Fayney;Jamie Maher;Oleksandr Ksenofontov;Ruslana Lyzhychko;Sherena Dugani,"Wild Dances\n\nJust maybe I'm crazy\nThe world spins round and round and round\nShee ree kee dai, shee ree kee dam dei\nShee ree kee dai, shee kee ree a dam da\n\nI want you to want me\nAs I dance round and round and round\nShee ree kee dai, shee ree kee dam dei\nShee ree kee dai, shee kee ree a dam da\n\nForever and ever\nGo, go, go, wild dancers\n\nDai na, dai na, wanna be loved\nDai na, gonna take my wild chances\nDai na, dai na, freedom above\nDai na, dai na dei, I'm wild dancin'\n\nHey\n\nNapevno, daremno\nBula ya nadto chemna\nHey, shee kee dai, shee ree kee dam dei\nShee ree kee dai, shee kee ree a dam da\n\nDlya tebe, dlya sebe\nZastelyu tsile nebo\nHey… dam dei\nShee ree kee dai, shee kee ree a dam da\n\nBez zhalyu zapalyu\nGo, go, go, wild dancers\n\nDai na, dai na, wanna be loved\nDai na, gonna take my wild chances\nDai na, dai na, freedom above\nDai na, dai na dei, I'm wild dancin'\n\nHey… ho…\n\nDance forever, come and be mine\nDance together, till the end of time\nDance together\nGo, go, go, wild dancers\n\nDai na, dai na, wanna be loved\nDai na, gonna take my wild chanceѕ\nDai na, dai na, freedom above\nDai na, dai na dei, I'm wild dаncin'\n\nHey, hey",https://youtube.com/watch?v=VD6of9YQMMc,521038.0,VD6of9YQMMc,475486.0,67264.0
2004,gb,United Kingdom,James Fox,Hold On To Our Love,16.0,,20.0,,16.0,29.0,,,,,,,Gary Miller,Tim Woodcock,"Hold On To Our Love\n\nMaybe I've been foolish letting you down\nI've been a little selfish not being around\nBut if I lost you, I'd be helpless inside\nGotta hold on to our love tonight\n\n'Cause now that I've found that someone I believe in\nAnd I feel so complete by your side\nIt's the only time I've ever loved somebody, baby, in my life\nWe gotta hold on to our love tonight\n\nI know that you've been hurting\nThe pain's in your eyes\nI promise you I'm changing, I feel it inside\nI don't know what I would do if it all passes by\nWe gotta hold on to our love tonight\n\n'Cause now that I've found that someone I believe in\nAnd I feel so complete by your side\nIt's the only time I've ever loved somebody, baby, in my life\nWe gotta hold on to our love tonight\n\nSome things in life we should treasure\nWhen you find love, never let it go\nBecause now I realise and I want you to know\n\n'Cause now that I've found that someone I believe in\nAnd I feel so complete by your side\nIt's the only time I've ever loved somebody, baby, in my life\nWe gotta hold on to our love tonight\n\n'Cause now that I've found that someone I believe in\nAnd I feel so complete by your side\nIt's the only time I've ever loved ѕomebody, baby, in my life\nWe gotta hold on to our love tonight\nWe gottа hold on to our love tonight",https://youtube.com/watch?v=i6S9vDdTWAA,85685.0,i6S9vDdTWAA,5817.0,1105.0
